Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amout (USD)
662,57.0,male,Shirt,Clothing,68,Iowa,XL,Green,Fall,4.1,Yes,Store Pickup,Yes,Yes,39.0,Credit Card,Quarterly,68
1805,30.0,male,Sweater,Clothing,42,Louisiana,L,Olive,Winter,4.4,No,Next Day Air,No,No,39.0,Credit Card,Weekly,42
2899,23.0,female,Sneakers,Footwear,33,New Jersey,XL,Peach,Summer,4.6,No,Express,No,No,29.0,Credit Card,Annually,33
251,33.0,male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9.0,Bank Transfer,Weekly,25
546,33.0,male,Coat,Outerwear,32,Alabama,L,Magenta,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,48.0,Debit Card,Annually,32
739,56.0,male,Sunglasses,Accessories,31,Minnesota,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,27.0,Venmo,Quarterly,31
311,56.0,male,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,50.0,Cash,Fortnightly,85
1132,67.0,male,Shirt,Clothing,73,Illinois,M,Black,Spring,3.7,No,Express,Yes,Yes,20.0,Bank Transfer,Monthly,73
1450,18.0,female,Socks,Clothing,41,New York,L,Lavender,Winter,2.5,No,Store Pickup,Yes,Yes,20.0,Cash,Every 3 Months,41
3854,44.0,female,Sunglasses,Accessories,76,Tennessee,M,Lavender,Fall,4.0,No,Store Pickup,No,No,49.0,Debit Card,Bi-Weekly,76
16,64.0,male,Skirt,Clothing,81,Rhode Island,M,Teal,Winter,2.8,Yes,Store Pickup,Yes,Yes,8.0,PayPal,Monthly,81
3488,25.0,female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39.0,Bank Transfer,Annually,24
2779,70.0,female,Belt,Accessories,57,Pennsylvania,L,Yellow,Spring,3.2,No,Standard,No,No,24.0,Credit Card,Bi-Weekly,57
3614,58.0,female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,40.0,Venmo,Annually,27
364,55.0,male,Shorts,Clothing,88,Florida,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,Yes,42.0,Bank Transfer,Fortnightly,88
183,38.0,male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10.0,Debit Card,Annually,96
1195,50.0,male,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6.0,Credit Card,Fortnightly,46
2460,47.0,male,Socks,Clothing,36,Missouri,L,Violet,Summer,4.3,No,2-Day Shipping,No,No,14.0,Cash,Weekly,36
1122,63.0,male,T-shirt,Clothing,58,Florida,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25.0,Cash,Quarterly,58
3856,40.0,female,Shirt,Clothing,61,Illinois,XL,Lavender,Summer,4.4,No,Next Day Air,No,No,36.0,Cash,Quarterly,61
1183,37.0,male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Express,Yes,Yes,45.0,PayPal,Quarterly,21
2903,27.0,male,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,No,Standard,No,No,19.0,PayPal,Bi-Weekly,32
615,68.0,male,Jewelry,Accessories,85,Idaho,M,Lavender,Winter,4.0,Yes,Standard,Yes,Yes,21.0,Credit Card,Bi-Weekly,85
1467,58.0,male,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,No,Store Pickup,Yes,Yes,3.0,PayPal,Annually,71
402,43.0,male,T-shirt,Clothing,91,Oklahoma,L,Orange,Fall,4.8,Yes,Standard,Yes,Yes,21.0,Cash,Quarterly,91
935,45.0,male,Jeans,Clothing,47,Oregon,S,Yellow,Spring,3.7,Yes,Express,Yes,Yes,21.0,Bank Transfer,Monthly,47
2619,70.0,male,Handbag,Accessories,77,Louisiana,L,Brown,Fall,4.1,No,Express,No,No,12.0,Venmo,Monthly,77
2611,66.0,male,Jeans,Clothing,93,West Virginia,M,Violet,Spring,3.1,No,Express,No,No,25.0,Cash,Quarterly,93
727,32.0,male,Shorts,Clothing,78,North Dakota,L,Yellow,Summer,3.6,Yes,Next Day Air,Yes,Yes,20.0,Bank Transfer,Every 3 Months,78
827,54.0,male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,Yes,Yes,36.0,PayPal,Weekly,94
1522,29.0,male,Backpack,Accessories,59,Washington,M,White,Summer,2.7,No,2-Day Shipping,Yes,Yes,50.0,Bank Transfer,Weekly,59
137,39.0,male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4.0,Debit Card,Quarterly,86
629,69.0,male,Sweater,Clothing,85,Massachusetts,M,White,Fall,3.8,Yes,2-Day Shipping,Yes,Yes,29.0,Credit Card,Monthly,85
335,41.0,male,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,Yes,30.0,Credit Card,Annually,46
391,25.0,male,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,19.0,PayPal,Annually,71
3048,21.0,female,Sneakers,Footwear,74,Vermont,M,Violet,Fall,4.1,No,2-Day Shipping,No,No,3.0,PayPal,Bi-Weekly,74
1818,32.0,male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,Free Shipping,No,No,20.0,Cash,Weekly,27
3579,46.0,female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,22.0,Bank Transfer,Quarterly,22
711,22.0,male,Scarf,Accessories,91,Virginia,L,Turquoise,Spring,4.1,Yes,Standard,Yes,Yes,26.0,PayPal,Fortnightly,91
1040,29.0,male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39.0,Venmo,Monthly,46
2595,59.0,male,Skirt,Clothing,81,Montana,L,Indigo,Fall,3.6,No,Free Shipping,No,No,25.0,Cash,Every 3 Months,81
3435,31.0,female,Pants,Clothing,72,Ohio,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6.0,Venmo,Fortnightly,72
1562,50.0,male,Scarf,Accessories,38,Mississippi,M,Indigo,Summer,3.8,No,Standard,Yes,Yes,2.0,Bank Transfer,Quarterly,38
3654,67.0,female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,No,39.0,Credit Card,Fortnightly,20
3331,38.0,female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,No,41.0,Bank Transfer,Quarterly,96
1113,69.0,male,Hoodie,Clothing,67,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32.0,PayPal,Quarterly,67
1224,69.0,male,Pants,Clothing,24,Kansas,L,Red,Winter,3.9,No,Free Shipping,Yes,Yes,21.0,Bank Transfer,Weekly,24
2883,59.0,female,Blouse,Clothing,51,Oklahoma,L,Gold,Winter,2.6,No,Store Pickup,No,No,23.0,Credit Card,Bi-Weekly,51
2422,37.0,female,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,No,Standard,No,No,2.0,Debit Card,Every 3 Months,46
1509,35.0,male,Blouse,Clothing,84,Colorado,L,Beige,Spring,4.4,No,Store Pickup,Yes,Yes,3.0,Cash,Every 3 Months,84
1751,31.0,male,Sunglasses,Accessories,85,Missouri,M,White,Summer,3.1,No,Express,No,No,38.0,Venmo,Every 3 Months,85
3563,47.0,female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7.0,Bank Transfer,Weekly,36
339,69.0,male,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,Yes,16.0,Cash,Weekly,79
216,62.0,male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24.0,PayPal,Bi-Weekly,64
1342,26.0,male,Hoodie,Clothing,27,Rhode Island,XL,Yellow,Fall,3.8,No,Standard,Yes,Yes,31.0,Bank Transfer,Quarterly,27
3325,37.0,female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,No,No,41.0,Venmo,Weekly,32
3723,23.0,female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4.0,No,Standard,No,No,1.0,Credit Card,Fortnightly,34
3620,44.0,female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,No,50.0,Venmo,Weekly,75
2469,65.0,male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,No,6.0,Venmo,Weekly,21
3744,62.0,female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,No,36.0,Debit Card,Quarterly,28
2323,39.0,male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21.0,Venmo,Fortnightly,84
102,27.0,male,Coat,Outerwear,85,new york,XL,White,Spring,4.6,Yes,Express,Yes,Yes,50.0,Credit Card,Bi-Weekly,85
2834,43.0,female,Jeans,Clothing,56,Arkansas,M,Teal,Fall,3.3,No,Free Shipping,No,No,19.0,Cash,Monthly,56
172,29.0,male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4.0,Credit Card,Weekly,35
108,28.0,male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,Yes,46.0,PayPal,Fortnightly,67
2777,46.0,female,Scarf,Accessories,62,Wyoming,L,Green,Fall,2.9,No,Free Shipping,No,No,6.0,Bank Transfer,Annually,62
1942,55.0,male,Shoes,Footwear,99,Vermont,XL,Peach,Winter,3.3,No,Standard,No,No,46.0,Credit Card,Quarterly,99
2723,23.0,female,Hat,Accessories,83,Maine,M,Green,Spring,2.8,No,2-Day Shipping,No,No,22.0,PayPal,Fortnightly,83
3645,44.0,female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,No,18.0,Venmo,Weekly,32
2688,61.0,female,Dress,Clothing,75,Delaware,M,White,Fall,3.6,No,2-Day Shipping,No,No,12.0,PayPal,Bi-Weekly,75
3316,48.0,female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,No,4.0,PayPal,Every 3 Months,68
2974,25.0,female,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,No,Store Pickup,No,No,3.0,Bank Transfer,Fortnightly,65
3087,47.0,male,Handbag,Accessories,73,Utah,M,Lavender,Summer,3.5,No,Next Day Air,No,No,26.0,Venmo,Every 3 Months,73
3410,24.0,female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3.0,Credit Card,Every 3 Months,93
1041,68.0,male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,7.0,Cash,Fortnightly,22
2836,33.0,male,T-shirt,Clothing,84,Vermont,S,Pink,Winter,4.9,No,Free Shipping,No,No,7.0,Venmo,Annually,84
2121,53.0,male,Scarf,Accessories,98,Missouri,S,Red,Fall,3.1,No,Next Day Air,No,No,38.0,PayPal,Quarterly,98
1525,22.0,male,Socks,Clothing,76,Massachusetts,L,Pink,Summer,4.4,No,Free Shipping,Yes,Yes,6.0,Cash,Bi-Weekly,76
3390,38.0,male,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39.0,Venmo,Annually,57
2249,63.0,male,T-shirt,Clothing,66,Rhode Island,M,Violet,Winter,3.4,No,Free Shipping,No,No,19.0,PayPal,Fortnightly,66
482,46.0,male,Hat,Accessories,88,Wisconsin,L,Olive,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,10.0,PayPal,Fortnightly,88
2813,66.0,female,Hoodie,Clothing,91,North Dakota,XL,Magenta,Fall,3.8,No,Store Pickup,No,No,1.0,Credit Card,Every 3 Months,91
3556,25.0,female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,25.0,Cash,Quarterly,23
1763,36.0,male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,Express,No,No,41.0,Bank Transfer,Fortnightly,42
3233,45.0,female,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,No,Next Day Air,No,No,19.0,Bank Transfer,Monthly,34
3362,47.0,female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,No,47.0,Credit Card,Bi-Weekly,26
3576,61.0,female,Coat,Outerwear,95,new york,M,Violet,Fall,3.7,No,Express,No,No,49.0,Venmo,Bi-Weekly,95
2703,70.0,male,Shoes,Footwear,37,Texas,L,Gray,Fall,4.0,No,Next Day Air,No,No,39.0,Debit Card,Fortnightly,37
406,41.0,male,Jeans,Clothing,74,South Carolina,S,Silver,Summer,3.8,Yes,Standard,Yes,Yes,15.0,Cash,Annually,74
758,41.0,male,Hoodie,Clothing,32,Minnesota,M,Red,Fall,3.8,Yes,Store Pickup,Yes,Yes,18.0,Debit Card,Quarterly,32
2590,52.0,male,Pants,Clothing,53,North Dakota,M,Olive,Winter,4.9,No,2-Day Shipping,No,No,31.0,PayPal,Annually,53
98,21.0,female,Shoes,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Store Pickup,Yes,Yes,37.0,Cash,Annually,92
1334,29.0,male,Pants,Clothing,69,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,9.0,Bank Transfer,Quarterly,69
3712,69.0,female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,No,33.0,Cash,Annually,62
3672,62.0,female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,No,20.0,Venmo,Quarterly,66
2603,65.0,male,Coat,Outerwear,44,South Carolina,M,Olive,Fall,2.9,No,Free Shipping,No,No,1.0,Venmo,Quarterly,44
2059,29.0,male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,No,Store Pickup,No,No,17.0,Bank Transfer,Quarterly,98
2781,33.0,female,Boots,Footwear,70,Ohio,M,Charcoal,Winter,4.1,No,Next Day Air,No,No,29.0,PayPal,Fortnightly,70
149,37.0,male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47.0,Debit Card,Annually,90
29,54.0,male,Handbag,Accessories,94,North Carolina,M,Gray,Summer,4.4,Yes,Free Shipping,Yes,Yes,41.0,PayPal,Every 3 Months,94
2705,52.0,female,Dress,Clothing,54,Tennessee,L,Beige,Spring,3.4,No,Next Day Air,No,No,35.0,Debit Card,Weekly,54
2607,68.0,male,Shoes,Footwear,98,Nevada,L,Turquoise,Spring,4.7,No,Standard,No,No,46.0,Bank Transfer,Bi-Weekly,98
693,35.0,male,Sunglasses,Accessories,95,North Dakota,M,Cyan,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,40.0,Debit Card,Every 3 Months,95
1387,68.0,male,Jacket,Outerwear,56,new york,M,Olive,Fall,4.0,No,Next Day Air,Yes,Yes,4.0,Debit Card,Quarterly,56
1846,51.0,male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,No,39.0,Bank Transfer,Quarterly,78
2709,44.0,female,Dress,Clothing,94,Alabama,M,Teal,Summer,3.3,No,Store Pickup,No,No,44.0,Debit Card,Weekly,94
1600,48.0,male,Shirt,Clothing,54,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,Yes,Yes,22.0,Debit Card,Bi-Weekly,54
702,51.0,male,Boots,Footwear,90,Idaho,L,Red,Fall,3.3,Yes,Next Day Air,Yes,Yes,5.0,Debit Card,Every 3 Months,90
1709,35.0,male,Boots,Footwear,58,Florida,L,Cyan,Spring,3.2,No,Express,No,No,1.0,Credit Card,Quarterly,58
455,37.0,male,Jacket,Outerwear,97,New Jersey,S,Gold,Summer,3.2,Yes,Next Day Air,Yes,Yes,14.0,Cash,Bi-Weekly,97
2041,69.0,male,Jewelry,Accessories,25,South Carolina,XL,Gray,Spring,2.9,No,Free Shipping,No,No,42.0,Venmo,Quarterly,25
2936,58.0,female,Sneakers,Footwear,27,North Carolina,XL,Gray,Spring,4.6,No,Standard,No,No,11.0,Venmo,Weekly,27
2316,69.0,male,Socks,Clothing,79,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49.0,Debit Card,Quarterly,79
610,51.0,male,Sweater,Clothing,54,Ohio,L,Purple,Fall,4.6,Yes,Next Day Air,Yes,Yes,49.0,Credit Card,Fortnightly,54
168,33.0,male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14.0,Credit Card,Every 3 Months,27
731,48.0,male,Boots,Footwear,25,Massachusetts,M,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,28.0,Venmo,Fortnightly,25
3136,68.0,female,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,No,Free Shipping,No,No,48.0,Venmo,Fortnightly,85
3561,18.0,female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,5.0,Credit Card,Annually,96
2628,66.0,male,Shirt,Clothing,26,Missouri,L,Olive,Fall,3.6,No,Next Day Air,No,No,40.0,Bank Transfer,Quarterly,26
1623,31.0,male,Shorts,Clothing,43,Missouri,S,Brown,Winter,4.0,No,Store Pickup,Yes,Yes,37.0,Bank Transfer,Every 3 Months,43
1402,23.0,male,Sandals,Footwear,59,Indiana,M,Blue,Fall,3.5,No,2-Day Shipping,Yes,Yes,1.0,PayPal,Weekly,59
1701,62.0,male,Hoodie,Clothing,70,West Virginia,L,Black,Fall,4.1,No,Express,No,No,36.0,Bank Transfer,Monthly,70
2966,48.0,female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,No,Standard,No,No,25.0,PayPal,Fortnightly,45
3124,57.0,female,Handbag,Accessories,77,new york,XL,Red,Fall,3.3,No,Next Day Air,No,No,40.0,Venmo,Bi-Weekly,77
1380,21.0,male,T-shirt,Clothing,64,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,38.0,Venmo,Bi-Weekly,64
2090,37.0,male,Jacket,Outerwear,57,Maryland,L,Gold,Spring,3.6,No,Free Shipping,No,No,41.0,Credit Card,Every 3 Months,57
2176,68.0,male,Dress,Clothing,50,Nebraska,M,Olive,Spring,3.3,No,Free Shipping,No,No,48.0,Credit Card,Fortnightly,50
3588,33.0,female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33.0,Debit Card,Annually,90
2546,38.0,male,Shoes,Footwear,50,Texas,L,Olive,Spring,3.9,No,Free Shipping,No,No,10.0,Debit Card,Annually,50
3215,53.0,female,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,No,Free Shipping,No,No,6.0,Debit Card,Annually,78
442,43.0,male,Hoodie,Clothing,81,Florida,M,Maroon,Winter,4.2,Yes,Standard,Yes,Yes,32.0,Credit Card,Annually,81
2052,65.0,male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,No,14.0,Credit Card,Monthly,94
1302,42.0,male,Shirt,Clothing,54,Maine,M,Orange,Fall,5.0,No,Express,Yes,Yes,21.0,Debit Card,Weekly,54
3507,18.0,female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12.0,Cash,Fortnightly,57
1305,64.0,male,Backpack,Accessories,63,Montana,S,Orange,Spring,4.0,No,2-Day Shipping,Yes,Yes,18.0,PayPal,Every 3 Months,63
237,38.0,male,Coat,Outerwear,68,new york,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39.0,PayPal,Fortnightly,68
521,51.0,male,Sunglasses,Accessories,84,South Carolina,M,White,Spring,3.9,Yes,Free Shipping,Yes,Yes,20.0,Debit Card,Quarterly,84
736,61.0,male,Sunglasses,Accessories,48,Montana,M,Orange,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,48.0,Cash,Bi-Weekly,48
3517,34.0,female,Boots,Footwear,56,South Carolina,S,White,Summer,4.0,No,Free Shipping,No,No,38.0,PayPal,Bi-Weekly,56
2107,60.0,female,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Standard,No,No,40.0,Credit Card,Every 3 Months,34
593,60.0,male,Boots,Footwear,29,new york,M,Brown,Fall,3.2,Yes,Free Shipping,Yes,Yes,42.0,Venmo,Every 3 Months,29
1304,34.0,male,Blouse,Clothing,32,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,10.0,Credit Card,Annually,32
1388,21.0,male,Blouse,Clothing,85,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,20.0,Credit Card,Monthly,85
3775,57.0,female,Gloves,Accessories,83,Alaska,S,Cyan,Summer,3.9,No,Standard,No,No,48.0,PayPal,Fortnightly,83
3251,23.0,female,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,No,2-Day Shipping,No,No,15.0,Venmo,Weekly,90
3698,55.0,female,Hoodie,Clothing,66,new york,L,Pink,Winter,3.0,No,Standard,No,No,39.0,Cash,Weekly,66
905,69.0,male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,Yes,46.0,PayPal,Every 3 Months,99
3365,50.0,female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,No,7.0,Credit Card,Monthly,33
1280,63.0,male,Hoodie,Clothing,56,Maryland,L,Charcoal,Fall,3.7,No,Express,Yes,Yes,18.0,Debit Card,Annually,56
3169,31.0,female,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,No,No,14.0,PayPal,Fortnightly,24
3817,29.0,female,Coat,Outerwear,86,Maryland,S,Silver,Summer,4.3,No,Store Pickup,No,No,45.0,Credit Card,Fortnightly,86
2309,49.0,male,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22.0,Bank Transfer,Quarterly,81
3151,55.0,female,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,No,Express,No,No,7.0,Bank Transfer,Bi-Weekly,25
3254,36.0,female,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,No,2-Day Shipping,No,No,8.0,Venmo,Fortnightly,60
3144,68.0,female,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,No,Store Pickup,No,No,26.0,Cash,Quarterly,22
707,46.0,male,Jeans,Clothing,47,Iowa,L,Turquoise,Summer,4.8,Yes,Express,Yes,Yes,27.0,Debit Card,Weekly,47
3501,38.0,male,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38.0,Debit Card,Fortnightly,48
746,46.0,male,T-shirt,Clothing,92,new york,L,Orange,Fall,4.7,Yes,Standard,Yes,Yes,4.0,Venmo,Monthly,92
1940,66.0,male,Gloves,Accessories,57,Ohio,L,Magenta,Winter,3.7,No,Store Pickup,No,No,20.0,PayPal,Every 3 Months,57
2699,55.0,female,Hoodie,Clothing,57,Virginia,M,Magenta,Summer,3.6,No,Store Pickup,No,No,34.0,Venmo,Quarterly,57
514,22.0,male,Scarf,Accessories,65,New Mexico,M,Peach,Fall,3.6,Yes,Store Pickup,Yes,Yes,45.0,PayPal,Annually,65
82,67.0,male,Shoes,Footwear,96,Virginia,L,Maroon,Summer,2.6,Yes,Express,Yes,Yes,36.0,Credit Card,Every 3 Months,96
1309,59.0,male,Dress,Clothing,38,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,14.0,Credit Card,Every 3 Months,38
3293,62.0,female,Handbag,Accessories,23,Missouri,L,Gray,Summer,4.9,No,Standard,No,No,18.0,Bank Transfer,Fortnightly,23
915,43.0,male,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,Yes,Standard,Yes,Yes,27.0,Venmo,Every 3 Months,67
3659,28.0,female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,No,18.0,PayPal,Fortnightly,72
3643,47.0,female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,No,5.0,PayPal,Annually,71
775,42.0,male,Hat,Accessories,46,Nevada,M,Yellow,Summer,3.5,Yes,Standard,Yes,Yes,11.0,Credit Card,Quarterly,46
330,70.0,male,Socks,Clothing,31,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,34.0,Bank Transfer,Monthly,31
2055,65.0,male,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,No,Express,No,No,14.0,PayPal,Annually,56
2002,51.0,male,Sunglasses,Accessories,90,Wyoming,S,Purple,Winter,2.6,No,Free Shipping,No,No,2.0,Debit Card,Fortnightly,90
944,32.0,male,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,Yes,Next Day Air,Yes,Yes,13.0,Venmo,Fortnightly,63
823,35.0,male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Standard,Yes,Yes,23.0,Bank Transfer,Annually,59
910,61.0,male,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,Yes,Express,Yes,Yes,36.0,PayPal,Weekly,56
2517,46.0,male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,No,Standard,No,No,36.0,Debit Card,Quarterly,73
182,32.0,male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4.0,Bank Transfer,Weekly,61
165,59.0,male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5.0,Credit Card,Fortnightly,65
1524,54.0,male,Socks,Clothing,88,Georgia,M,White,Summer,3.3,No,2-Day Shipping,Yes,Yes,35.0,Debit Card,Annually,88
452,66.0,male,Jewelry,Accessories,31,Virginia,M,Pink,Summer,4.3,Yes,Express,Yes,Yes,26.0,Credit Card,Fortnightly,31
2539,18.0,male,Scarf,Accessories,32,new york,M,Silver,Summer,4.2,No,Next Day Air,No,No,33.0,Credit Card,Bi-Weekly,32
1312,32.0,male,Shoes,Footwear,87,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,12.0,Venmo,Annually,87
1112,22.0,male,Shoes,Footwear,66,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4.0,Credit Card,Bi-Weekly,66
3806,48.0,female,Scarf,Accessories,57,New Jersey,M,Green,Fall,3.1,No,Standard,No,No,31.0,Credit Card,Quarterly,57
1288,24.0,male,Jeans,Clothing,28,Utah,XL,Blue,Winter,3.4,No,Standard,Yes,Yes,20.0,PayPal,Monthly,28
328,61.0,male,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,36.0,PayPal,Weekly,42
1791,50.0,male,Gloves,Accessories,26,North Carolina,S,Violet,Summer,3.7,No,Store Pickup,No,No,31.0,PayPal,Bi-Weekly,26
2491,52.0,male,Blouse,Clothing,78,Montana,M,Gray,Spring,4.0,No,Free Shipping,No,No,5.0,Cash,Every 3 Months,78
3521,41.0,female,Hat,Accessories,70,Georgia,S,Brown,Summer,3.1,No,Express,No,No,33.0,Bank Transfer,Monthly,70
2008,26.0,male,Shirt,Clothing,25,new york,M,Silver,Summer,3.2,No,2-Day Shipping,No,No,8.0,PayPal,Quarterly,25
1859,22.0,male,Scarf,Accessories,69,Maine,S,Peach,Spring,4.9,No,2-Day Shipping,No,No,8.0,Debit Card,Annually,69
